target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,filter,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
nimbex.cr.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:36:52.340Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
olga.er.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse"",""omb_idea""]",False,2025-01-13T12:39:47.385Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
pasadena.wr.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:39:47.470Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
multihazards.sciencebase.gov,sciencebase.gov,gov,,,,,,,False,,,,,Department of the Interior,USGS/Denver Federal Center,Executive,,"[""pulse"",""omb_idea""]",False,2025-01-13T02:45:42.238Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
qabot.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""omb_idea""]",True,2025-01-13T12:40:45.584Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
nsdi.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:40:49.521Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,True,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
resolve-esas.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:40:59.119Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,True,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,https://www.resolve-esas.usgs.gov,404.0,
profile.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/connect/staff-profiles/,usgs.gov,gov,www.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:41:08.646Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""lists"":1,""form-names"":3}",True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-108444827-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-FH5X1PMV8C,UA-77708142-1,UA-108444827-1,G-CSLL4ZEK4L","[""cdn.gov.cfigroup.com"",""cdn.jsdelivr.net"",""d9-wret.s3.us-west-2.amazonaws.com"",""dap.digitalgov.gov"",""script.hotjar.com"",""static.addtoany.com"",""static.hotjar.com"",""touchpoints.app.cloud.gov"",""use.fontawesome.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.gov.cfigroup.com/webmon/s/source/webmon/f44f46b9c01122/webmon.js"",""https://cdn.jsdelivr.net/npm/jquery-breakpoints@1.8.1/jquery.breakpoints.min.js"",""https://cdn.jsdelivr.net/npm/mathjax@3/es5/tex-mml-chtml.js"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/My%20Post.jpg"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://script.hotjar.com/modules.60031afbf51fb3e88a5b.js"",""https://static.addtoany.com/menu/modules/core.junnp81e.js"",""https://static.addtoany.com/menu/page.js"",""https://static.hotjar.com/c/hotjar-606685.js"",""https://touchpoints.app.cloud.gov/img/us_flag_small.png"",""https://touchpoints.app.cloud.gov/img/usa-icons/launch.svg"",""https://touchpoints.app.cloud.gov/touchpoints/5e10f821.js"",""https://use.fontawesome.com/releases/v6.5.1/css/all.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/0b866fa6/www-widgetapi.vflset/www-widgetapi.js""]",11.0,"["".usgs.gov""]",True,0.0010006942545572,2868.300000190735,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Staff Profiles | U.S. Geological Survey,"Find and connect with knowledgeable professionals in earth and biological sciences, information technology, and administrative specialties. Please insert a name to begin your search.",,,,,,,,,https://www.usgs.gov/connect/staff-profiles,en,,True,False,True,https://www.usgs.gov/connect/staff-profiles/robots.txt,False,404.0,text/html,,,,False,True,https://www.usgs.gov/connect/staff-profiles/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-footer"",""usa-form"",""usa-form-group"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-legend"",""usa-list"",""usa-megamenu"",""usa-nav-container"",""usa-social-link"",""usa-sr-only"",""usa-textarea""]",True,85.0,13.0,20.0,v3.9.0,100.0,278.0,dns_resolution_error,,,
tn.water.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/centers/lower-mississippi-gulf-water-science-center,usgs.gov,gov,www.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:41:27.305Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1}",True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-108444827-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-FH5X1PMV8C,UA-77708142-1,UA-108444827-1,G-CSLL4ZEK4L","[""cdn.app.cfigroup.com"",""cdn.gov.cfigroup.com"",""cdn.jsdelivr.net"",""d9-wret.s3.us-west-2.amazonaws.com"",""dap.digitalgov.gov"",""e.gov.cfigroup.com"",""script.hotjar.com"",""static.addtoany.com"",""static.hotjar.com"",""touchpoints.app.cloud.gov"",""use.fontawesome.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.app.cfigroup.com/webmon/s/UploadFile/2023/6/29/2560px-USGS_logo_green.png"",""https://cdn.gov.cfigroup.com/webmon/s/source/webmon/f44f46b9c01122/122.js"",""https://cdn.gov.cfigroup.com/webmon/s/source/webmon/f44f46b9c01122/webmon.js"",""https://cdn.jsdelivr.net/npm/mathjax@3/es5/tex-mml-chtml.js"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/brackishmarsh_klm.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/2018-02-09%2011_50_08-TEMPEST%20VH-FAY.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Environmental%20Flow%20Research%20in%20the%20Tennessee%20River%20Basin.JPG"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Pruitt.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Texas%20Coast%20Marsh.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/aug2016central.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/media/images/Image%20%2810%29%20copy.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/media/images/Kelso-Kuffner-edit4.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/media/images/LithiumNewsReleaseMap%207_0.png"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/info_block/public/thumbnails/image/Sediment%20Concentrations%20-%20Arkansas.PNG"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://e.gov.cfigroup.com/wmon"",""https://www.youtube.com/iframe_api""]",13.0,"["".usgs.gov""]",True,0.002301359375,669.8000001907349,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Lower Mississippi-Gulf Water Science Center | U.S. Geological Survey,,,,,,,,,,https://www.usgs.gov/centers/lower-mississippi-gulf-water-science-center,en,,True,False,True,https://www.usgs.gov/centers/lower-mississippi-gulf-water-science-centerrobots.txt,False,404.0,text/html,,,,False,True,https://www.usgs.gov/centers/lower-mississippi-gulf-water-science-centersitemap.xml,False,403.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-footer"",""usa-form"",""usa-form-group"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-legend"",""usa-list"",""usa-megamenu"",""usa-nav-container"",""usa-social-link"",""usa-sr-only"",""usa-textarea""]",True,80.0,4.0,20.0,v3.9.0,100.0,264.0,dns_resolution_error,,,
prod-landslides.cr.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:41:29.767Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
pr.water.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/centers/car-fl-water,usgs.gov,gov,www.usgs.gov,False,False,403.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:41:40.946Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",False,0.0,129.09999990463257,,,True,True,ERROR: The request could not be satisfied,,,,,,,,,,,,,False,False,True,https://www.usgs.gov/centers/car-fl-water,False,403.0,text/html,,,,False,True,https://www.usgs.gov/centers/car-fl-water,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
data.usbr.gov,usbr.gov,gov,,,,,,,False,,,,,Department of the Interior,Bureau of Reclamation,Executive,,"[""2020_eot""]",,2025-01-13T06:58:49.090Z,connection_reset,connection_reset,completed,connection_reset,connection_reset,connection_reset,unknown_error,connection_reset,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
wa.waterdata.usgs.gov,usgs.gov,gov,True,https://waterdata.usgs.gov/wa/nwis/,usgs.gov,gov,waterdata.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:41:54.021Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1}",True,,,,,False,,False,,,G-Q3BG15MFSR,"[""ajax.googleapis.com"",""www.googletagmanager.com"",""www2.usgs.gov""]","[""https://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/cupertino/jquery-ui.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",3.0,"["".usgs.gov"",""waterdata.usgs.gov""]",True,0.0,870.5999999046326,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,USGS Water Data for Washington,,,,,,,,,,,en,,False,True,False,https://wa.waterdata.usgs.gov/robots.txt,True,200.0,text/plain,79.0,,"[""http://waterdata.usgs.gov/sitemapWaterdata.xml""]",False,False,https://wa.waterdata.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
simon.er.usgs.gov,usgs.gov,gov,False,https://simon.er.usgs.gov/,usgs.gov,gov,simon.er.usgs.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse"",""omb_idea""]",True,2025-01-13T12:42:00.477Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1,""auto-updating"":1}",True,,,,,False,,False,,,"UA-47998495-1,G-FX14BDPVGQ","[""www.google-analytics.com"",""www.googletagmanager.com"",""www.usgs.gov""]","[""http://www.usgs.gov/scripts/analytics/usgs-analytics.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".usgs.gov""]",False,0.0,313.7999997138977,"[""about"",""fear"",""foia"",""privacy""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy""]",True,True,WMA Hydroacoustics: WMA Hydroacoustics,,,,,,,,,,,,,False,False,False,https://simon.er.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://simon.er.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
test.wim.usgs.gov,usgs.gov,gov,False,https://test.wim.usgs.gov/,usgs.gov,gov,test.wim.usgs.gov,False,True,404.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:42:00.479Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""language"":1}",True,amazonaws.com,,,,False,,False,,,,,,0.0,,False,0.0,122.59999990463255,,,,,404 Not Found,,,,,,,,,,,,,False,False,False,https://test.wim.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://test.wim.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
sd.waterdata.usgs.gov,usgs.gov,gov,True,https://waterdata.usgs.gov/sd/nwis/,usgs.gov,gov,waterdata.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:42:02.865Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,G-Q3BG15MFSR,"[""ajax.googleapis.com"",""www.googletagmanager.com"",""www2.usgs.gov""]","[""https://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/cupertino/jquery-ui.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",3.0,"["".usgs.gov"",""waterdata.usgs.gov""]",True,0.0,1209.3000001907349,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,USGS Water Data for South Dakota,,,,,,,,,,,en,,False,True,False,https://sd.waterdata.usgs.gov/robots.txt,True,200.0,text/plain,79.0,,"[""http://waterdata.usgs.gov/sitemapWaterdata.xml""]",False,False,https://sd.waterdata.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
sc.waterdata.usgs.gov,usgs.gov,gov,True,https://waterdata.usgs.gov/sc/nwis/,usgs.gov,gov,waterdata.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:42:02.902Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,G-Q3BG15MFSR,"[""ajax.googleapis.com"",""www.googletagmanager.com"",""www2.usgs.gov""]","[""https://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/cupertino/jquery-ui.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",3.0,"["".usgs.gov"",""waterdata.usgs.gov""]",True,0.0,1274.2999997138977,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,USGS Water Data for South Carolina,,,,,,,,,,,en,,False,True,False,https://sc.waterdata.usgs.gov/robots.txt,True,200.0,text/plain,79.0,,"[""http://waterdata.usgs.gov/sitemapWaterdata.xml""]",False,False,https://sc.waterdata.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
webapps.usgs.gov,usgs.gov,gov,False,https://webapps.usgs.gov/,usgs.gov,gov,webapps.usgs.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-13T12:42:33.921Z,completed,timeout,completed,completed,completed,completed,completed,completed,,True,,,,,True,,False,,,,"[""cdnjs.cloudflare.com"",""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/packery/1.4.1/packery.pkgd.min.js"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/antonio/v19/gNMEW3NwSYq_9WD3yHQiFaWw9MM.woff2"",""https://fonts.gstatic.com/s/oxygen/v15/2sDcZG1Wl4LcnbuCNWgzaGW5Kb8VZA.woff2"",""https://fonts.gstatic.com/s/oxygen/v15/2sDfZG1Wl4LcnbuKjk0mRUe0Aw.woff2""]",3.0,"["".usgs.gov""]",True,0.11875,659.0999999046326,"[""fear"",""foia"",""privacy""]","[""accessibility"",""foia"",""inspector general"",""privacy policy""]",True,True,US Geological Survey - OTWSC Integrated Hydrology + Data Science,,,,,,,,,,,en,,False,False,False,https://webapps.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://webapps.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ma.waterdata.usgs.gov,usgs.gov,gov,True,https://waterdata.usgs.gov/ma/nwis/,usgs.gov,gov,waterdata.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:42:44.597Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1}",True,,,,,False,,False,,,G-Q3BG15MFSR,"[""ajax.googleapis.com"",""www.googletagmanager.com"",""www2.usgs.gov""]","[""https://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/cupertino/jquery-ui.css"",""https://www.googletagmanager.com/a"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",3.0,"["".usgs.gov"",""waterdata.usgs.gov""]",True,0.0,790.5,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,USGS Water Data for Massachusetts,,,,,,,,,,,en,,False,True,False,https://ma.waterdata.usgs.gov/robots.txt,True,200.0,text/plain,79.0,,"[""http://waterdata.usgs.gov/sitemapWaterdata.xml""]",False,False,https://ma.waterdata.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
nj.water.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/centers/nj-water/,usgs.gov,gov,www.usgs.gov,False,False,403.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:42:54.543Z,completed,unknown_error,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",False,0.0,330.59999990463257,,,True,True,ERROR: The request could not be satisfied,,,,,,,,,,,,,False,False,True,https://www.usgs.gov/centers/nj-water/,False,403.0,text/html,,,,False,True,https://www.usgs.gov/centers/nj-water/,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
